,ltime,btcsum
59,2024-03-06 04:29:40,0.0006964541737448344
60,2024-03-06 07:51:35,0.0006570888781030365
61,2024-03-06 05:26:21,0.0006626970128969272
62,2024-03-06 09:04:39,0.0005959561118433814
63,2024-03-06 06:25:24,0.0005761289004864074
64,2024-03-06 05:57:41,0.0005647231537314836
65,2024-03-06 05:27:48,0.0005407365051853422
66,2024-03-06 07:59:07,0.0004990548441288885
67,2024-03-06 04:47:28,0.0005046029606467949
68,2024-03-06 06:39:25,0.0004779839295090578
69,2024-03-06 09:05:05,0.0004654008324508522
70,2024-03-06 08:37:49,0.00036744773943460704
71,2024-03-06 05:22:22,0.0003369074798662568
72,2024-03-06 04:28:04,0.0002790935633156362
73,2024-03-06 05:17:18,0.00025160976961654776
74,2024-03-06 06:39:27,0.00016654492317388773
75,2024-03-06 06:03:56,0.00011626653165059958
76,2024-03-06 08:17:29,9.807324006261754e-05
77,2024-03-06 07:33:16,9.26378171116852e-05
78,2024-03-06 05:07:12,8.6463838356202e-05
79,2024-03-06 07:45:21,4.990548441288885e-05
80,2024-03-06 04:31:48,3.290745970944343e-05
81,2024-03-06 04:12:24,1.7411354343620863e-07
82,2024-03-28 19:28:15,0.005194456131897116
83,2024-03-28 18:37:15,0.00274764691835962
84,2024-03-28 13:33:25,0.0022837412604461028
85,2024-03-28 09:12:06,0.0018518069729603656
86,2024-03-28 15:12:31,0.0016983925053329436
87,2024-03-28 14:35:21,0.0014871785410136363
88,2024-03-28 06:00:59,0.0011636980857829085
89,2024-03-28 13:25:52,0.001128606601129911
90,2024-03-28 14:03:24,0.001041112343537322
91,2024-03-28 12:41:07,0.0010342763516764189
92,2024-03-28 16:48:48,0.0010232603171281321
93,2024-03-28 08:29:57,0.0010066650822946172
94,2024-03-28 14:41:24,0.0009722923795751096
95,2024-03-28 09:24:28,0.0009182513915505944
96,2024-03-28 07:40:08,0.000882367256265594
97,2024-03-28 06:29:47,0.0008781624745867434
98,2024-03-28 13:13:07,0.0008599820071147008
99,2024-03-28 06:01:31,0.000717613819566127
100,2024-03-28 06:05:54,0.000612570672356123
101,2024-03-28 12:24:51,0.000574597973153566
102,2024-03-28 14:16:13,0.0005599387075237774
103,2024-03-28 14:39:44,0.0005377731776398102
104,2024-03-28 05:50:52,0.0004690479084428977
105,2024-03-28 15:00:42,0.0004592048977860506
106,2024-03-28 05:43:15,0.0004668756720161029
107,2024-03-28 06:12:23,0.0004654792343131634
108,2024-03-28 15:44:03,0.00044097846001462504
109,2024-03-28 06:12:32,0.0004336714866350973
110,2024-03-28 06:15:40,0.0003898471634360754
111,2024-03-28 10:40:37,0.00038324215651789614
112,2024-03-28 20:55:48,0.00038168689177981455
113,2024-03-28 09:38:32,0.00038227832208584573
114,2024-03-28 06:25:47,0.00035609550274145097
115,2024-03-28 06:08:37,0.0003515919816512095
116,2024-03-28 13:28:48,0.0003361073924162179
117,2024-03-28 06:11:00,0.0003413514384963198
118,2024-03-28 06:33:29,0.00033302670712906997
119,2024-03-28 08:03:06,0.0003228172888776563
120,2024-03-28 05:24:33,0.00032584860297645203
121,2024-03-28 05:28:22,0.0003209344957115643
122,2024-03-28 05:09:15,0.0003103320028347162
123,2024-03-28 14:16:43,0.0003050722215087349
124,2024-03-28 07:55:34,0.0002920727851750224
125,2024-03-28 05:37:25,0.0002729369964931329
126,2024-03-28 11:14:39,0.0002137311040238964
127,2024-03-28 11:43:41,0.00019846459659361807
128,2024-03-28 17:36:40,0.0001835697218825055
129,2024-03-28 13:56:24,0.00016131321522928918
130,2024-03-28 13:54:56,0.00015277608746191721
131,2024-03-28 06:23:22,0.0001548241316267178
132,2024-03-28 06:18:02,0.0001548241316267178
133,2024-03-28 08:51:25,0.00015318483125854114
134,2024-03-28 05:30:23,0.00015361434140318453
135,2024-03-28 06:34:20,9.289447897603068e-05
136,2024-03-29 10:57:56,7.725738767604323e-05
137,2024-03-28 08:22:49,7.666908471398455e-05
138,2024-03-28 07:36:42,5.841455703500448e-05
139,2024-03-28 05:19:55,4.6549800425207435e-05
140,2024-03-28 16:09:13,1.520615379360776e-09
141,2024-03-28 16:32:55,1.527254204668854e-09
142,2024-03-09 20:42:35,0.03221932817532311
143,2024-03-11 06:36:29,0.02379675030473687
144,2024-03-11 06:40:02,0.02379675030473687
145,2024-03-12 05:50:50,0.010616890350129459
146,2024-03-11 04:58:41,0.008030385969916154
147,2024-03-12 03:10:11,0.007551719299223607
148,2024-03-10 08:03:03,0.007623327995490757
16532,2024-03-14 07:41:38,0.0068276782759493955
16533,2024-03-12 14:17:04,0.006068132002849776
16534,2024-03-11 10:13:10,0.004300114486907866
16535,2024-03-11 04:41:04,0.0035051028681490027
16536,2024-03-11 01:38:01,0.0032524689610474956
16537,2024-03-12 02:54:10,0.0030206877196894432
16538,2024-03-10 07:45:11,0.0031096897031973473
16539,2024-03-11 04:15:54,0.0027277211796556287
16540,2024-03-12 07:03:48,0.0023763816650421163
16541,2024-03-11 09:59:43,0.002310791412852733
16542,2024-03-09 20:32:42,0.0024325633318555344
32926,2024-03-12 10:24:44,0.002124905337718393
32927,2024-03-13 06:40:40,0.0018914649542941676
32928,2024-03-13 13:00:29,0.0017454772838244757
32929,2024-03-12 05:23:40,0.0017309083175256219
32930,2024-03-10 20:36:58,0.0017479075528959546
32931,2024-03-13 09:25:03,0.0015897491096589437
32932,2024-03-10 23:23:27,0.0017074993698434728
32933,2024-03-12 02:32:19,0.0015823554640908633
32934,2024-03-13 07:17:11,0.0015774643924066076
32935,2024-03-09 15:51:14,0.0016142416549488022
32936,2024-03-12 08:52:49,0.001521466513985638
32937,2024-03-11 03:14:46,0.0016135792105334255
32938,2024-03-09 20:42:45,0.0016109664087661552
32939,2024-03-12 05:48:27,0.0015166986214470656
32940,2024-03-12 05:53:48,0.0014863646490181242
32941,2024-03-13 07:11:21,0.0014309855559688513
32942,2024-03-13 09:28:09,0.0013876610963748982
32943,2024-03-13 12:42:13,0.001354249616760369
32944,2024-03-13 12:35:19,0.0013432773550663612
32945,2024-03-13 08:28:25,0.0012848844369402308
32946,2024-03-10 07:38:16,0.001352039001390151
32947,2024-03-11 10:50:21,0.0012985895949324973
32948,2024-03-09 19:23:13,0.0012982706905300017
32949,2024-03-12 10:34:29,0.001216930886887938
32950,2024-03-09 18:34:46,0.0012754333594685596
32951,2024-03-10 08:54:22,0.0011482275134477242
32952,2024-03-13 08:36:08,0.0010457145748845036
32953,2024-03-13 08:07:46,0.0010057912086604021
32954,2024-03-09 20:41:08,0.001079347493873324
32955,2024-03-11 02:59:34,0.0010507627818993667
32956,2024-03-13 07:13:51,0.0009765255762517096
32957,2024-03-11 07:30:30,0.0009909736973651919
32958,2024-03-13 11:02:43,0.000921963254561378
32959,2024-03-12 10:01:26,0.0009106737161650256
32960,2024-03-12 11:01:02,0.0009126981651659535
32961,2024-03-14 08:09:25,0.0008936894762788296
32962,2024-03-13 09:07:05,0.000892861550048385
32963,2024-03-12 13:51:47,0.0009072736457032865
32964,2024-03-13 07:44:08,0.0008845085901172115
32965,2024-03-13 08:01:49,0.0008710160862001694
32966,2024-03-12 10:05:11,0.0008797108098154148
32967,2024-03-12 09:45:35,0.0008657028159386095
32968,2024-03-13 08:42:16,0.0008379161500753116
32969,2024-03-13 07:59:52,0.0008245419060414684
32970,2024-03-09 17:53:49,0.0008824262982208605
32971,2024-03-09 15:56:13,0.0008555480771228651
32972,2024-03-11 09:03:14,0.0008162045058987805
32973,2024-03-13 08:25:55,0.0007857798091274984
32974,2024-03-12 10:54:54,0.0007910050764771597
32975,2024-03-13 09:34:14,0.0007743976927612654
32976,2024-03-11 07:37:42,0.0008179465438569837
32977,2024-03-13 09:41:50,0.0007669515611000993
32978,2024-03-09 16:19:57,0.000831476777032266
32979,2024-03-10 21:50:11,0.0008112263064363818
32980,2024-03-13 08:47:49,0.0007522358559157644
32981,2024-03-13 03:38:29,0.0007651115598070384
32982,2024-03-12 02:52:44,0.0007551719299223608
32983,2024-03-13 08:15:55,0.0007469389820603597
32984,2024-03-13 07:27:50,0.0007511735201936227
32985,2024-03-09 16:16:40,0.0008071208274744011
32986,2024-03-10 21:53:52,0.0007961003988580783
32987,2024-03-12 02:40:48,0.0007535026019480302
32988,2024-03-13 03:46:24,0.0007575361978287508
32989,2024-03-09 15:34:28,0.000807566067933323
32990,2024-03-11 07:30:02,0.0007610048806115552
32991,2024-03-11 05:24:24,0.0007702110743758533
32992,2024-03-11 08:15:52,0.0007293971118152769
32993,2024-03-09 18:22:36,0.0007408925839363137
32994,2024-03-12 14:00:24,0.0006804552342774649
32995,2024-03-12 05:53:40,0.0006552138044651323
32996,2024-03-13 09:57:38,0.0006354860344096941
32997,2024-03-12 05:43:47,0.0006461136127364499
32998,2024-03-09 19:22:53,0.0006773586211460879
32999,2024-03-09 16:20:22,0.000676483047721397
33000,2024-03-14 14:19:59,0.0006124607264557007
33001,2024-03-11 10:03:50,0.0006162110434273954
33002,2024-03-10 06:43:22,0.0006368185365226553
33003,2024-03-13 06:54:34,0.0006018981557022013
33004,2024-03-11 07:34:42,0.0006134599078927378
33005,2024-03-11 01:19:20,0.0006382349978598013
33006,2024-03-10 21:17:42,0.0005966918768951028
33007,2024-03-09 16:19:30,0.0005812264849157587
33008,2024-03-10 21:53:32,0.0005685749048644395
33009,2024-03-11 10:41:08,0.0005381320840946887
33010,2024-03-13 12:59:35,0.0005266526287401435
33011,2024-03-09 19:34:50,0.0005653701934394846
33012,2024-03-12 09:28:42,0.0005242708986477177
33013,2024-03-12 11:53:20,0.0005149104962126936
33014,2024-03-12 11:43:48,0.000513420145667844
33015,2024-03-12 10:52:20,0.0005130884851841268
33016,2024-03-13 09:51:09,0.0005030185230116169
33017,2024-03-10 06:52:52,0.0005296738177527185
33018,2024-03-13 01:36:46,0.0005016011535319949
33019,2024-03-09 15:46:25,0.0005329936048359932
33020,2024-03-14 17:09:32,0.000503559400543819
33021,2024-03-10 06:22:23,0.0005165060820814904
33022,2024-03-14 13:23:46,0.0004862805005627105
33023,2024-03-13 09:52:33,0.0004773604014345119
33024,2024-03-09 17:45:40,0.0005181218631755511
33025,2024-03-13 13:02:14,0.00048060814177029097
33026,2024-03-14 05:52:44,0.00046431472466623047
33027,2024-03-12 10:02:13,0.00047051475335192994
33028,2024-03-09 16:19:23,0.00048483975950056214
33029,2024-03-14 08:47:56,0.0004465209434193057
33030,2024-03-10 05:25:34,0.0004768098435581609
33031,2024-03-12 07:09:37,0.0004569964740465608
33032,2024-03-10 21:56:19,0.000477660239314847
33033,2024-03-10 08:36:52,0.00044375942548704317
33034,2024-03-10 10:34:49,0.00044302632531443426
33035,2024-03-14 10:34:06,0.00041700554993289433
33036,2024-03-09 16:52:54,0.0004368570148372785
33037,2024-03-12 06:59:01,0.0004103828336938116
33038,2024-03-12 02:32:49,0.00039182135301297566
33039,2024-03-11 06:37:57,0.0004019721335259606
33040,2024-03-14 09:12:25,0.00037196649638004676
33041,2024-03-12 08:55:06,0.0003803666284964095
33042,2024-03-14 09:50:13,0.00037238324756532013
33043,2024-03-11 09:06:11,0.00038154579824219224
33044,2024-03-11 06:35:58,0.0003929679577349791
33045,2024-03-13 08:42:03,0.00035524417986790714
33046,2024-03-13 08:29:09,0.0003435919317477655
33047,2024-03-12 10:28:25,0.00033846706450800116
33048,2024-03-14 14:23:34,0.00033393149893495453
33049,2024-03-14 13:29:54,0.00030956051642743625
33050,2024-03-12 10:16:21,0.00030355790538834186
33051,2024-03-12 02:17:49,0.00030140104077921206
33052,2024-03-12 05:50:31,0.0003033397242894131
33053,2024-03-14 13:50:57,0.0003009238809570372
33054,2024-03-09 15:50:09,0.0003071901869367571
33055,2024-03-09 16:38:50,0.00029368082668382366
33056,2024-03-13 06:58:50,0.0002716065427606183
33057,2024-03-13 07:42:43,0.00025485840732190847
33058,2024-03-10 09:10:31,0.00026979500345399515
33059,2024-03-14 14:29:09,0.00023526991970417252
33060,2024-03-13 09:01:48,0.00022321538751209625
33061,2024-03-13 09:52:46,0.00022376268817242743
33062,2024-03-13 09:08:36,0.00022321538751209625
33063,2024-03-12 13:37:31,0.00020413657028323947
33064,2024-03-12 13:10:33,0.0001976167784070356
33065,2024-03-12 10:06:21,0.00019564307002278635
33066,2024-03-10 05:28:13,0.0001988297047637531
33067,2024-03-10 08:52:36,0.00017433406001276697
33068,2024-03-12 05:11:14,0.0001624624473467031
33069,2024-03-11 07:54:42,0.00016364678790727367
33070,2024-03-12 03:27:04,0.00015185230925895225
33071,2024-03-13 08:40:45,0.00014938779641207194
33072,2024-03-12 09:55:46,0.00015158515425295213
33073,2024-03-13 07:00:03,0.00015047453892555031
33074,2024-03-12 09:55:20,0.00015158515425295213
33075,2024-03-10 08:26:42,0.00015848550910251542
33076,2024-03-18 14:43:43,0.001955233033671601
33077,2024-03-18 14:45:29,0.0016080162341087529
33078,2024-03-18 16:51:46,0.0010601626200319042
33079,2024-03-18 16:18:19,0.001039486876538727
33080,2024-03-18 17:17:48,0.0008945371243253698
33081,2024-03-18 17:26:28,0.0008900172722008241
33082,2024-03-18 17:13:29,0.0007920719628117366
33083,2024-03-18 16:54:36,0.000697619130120994
33084,2024-03-18 15:51:19,0.0006578002890596633
33085,2024-03-18 15:16:40,0.0006213435950995847
33086,2024-03-18 16:37:38,0.0005381128450161938
33087,2024-03-18 16:59:06,0.0004940089401242531
33088,2024-03-18 15:45:40,0.00042671752462298347
33089,2024-03-18 14:55:33,0.00040734021534825026
33090,2024-03-18 15:04:53,0.00040734021534825026
33091,2024-03-18 15:18:57,0.0003928150559366814
33092,2024-03-18 13:52:59,0.00037742830374745575
33093,2024-03-18 14:52:54,0.0002932849550507402
33094,2024-03-18 15:32:45,0.0002452672085919413
33095,2024-03-18 16:10:29,0.00020302478057397012
33096,2024-03-18 16:27:12,0.00017669377000531738
33097,2024-03-18 16:18:16,0.0001624198244591761
33098,2024-03-18 14:08:10,0.00016163953051282902
33099,2024-03-18 16:32:35,9.637842000290038e-05
33100,2024-03-18 17:08:22,8.13215567568518e-05
33101,2024-03-18 16:01:37,8.120991222958805e-05
33102,2024-03-13 13:33:21,0.0023975965655965168
33103,2024-03-13 12:04:28,0.0016504183256786855
33104,2024-03-13 13:48:18,0.0015049114722036562
33105,2024-03-13 09:20:31,0.0012877340094820501
33106,2024-03-13 08:47:13,0.0012505656966391029
33107,2024-03-13 07:23:42,0.0011868541619059238
33108,2024-03-13 11:24:28,0.0011598892557385077
33109,2024-03-13 13:18:13,0.0009890085833085633
33110,2024-03-13 06:06:17,0.000911797158301169
33111,2024-03-13 06:32:20,0.0005828356399567493
33112,2024-03-13 11:39:44,0.000513893792742912
33113,2024-03-13 10:40:35,0.000507676746516443
33114,2024-03-13 12:18:15,0.0004973573958956874
33115,2024-03-13 08:29:57,0.0004481633892362158
33116,2024-03-13 09:51:31,0.0004176903512551979
33117,2024-03-13 14:06:25,0.0004213752122170237
33118,2024-03-13 11:09:17,0.00038265192658065576
33119,2024-03-13 09:43:48,0.00026061460814081044
33120,2024-03-13 07:33:28,0.00026291073206776794
33121,2024-03-13 06:17:48,0.0002573559968640192
33122,2024-03-13 10:49:52,0.000149316690151895
33123,2024-03-13 10:17:16,0.00011337309534069657
33124,2024-03-09 13:08:45,0.00011274709492504227
33125,2024-03-09 13:18:05,9.664036707860766e-05
33126,2024-03-13 11:00:38,4.4615586333233904e-05
33127,2024-03-20 06:14:35,0.015922549928551955
33128,2024-03-21 08:35:53,0.008038458792986763
33129,2024-03-20 08:33:22,0.008599499405311559
33130,2024-03-20 06:47:09,0.008781908307694902
33131,2024-03-20 11:11:54,0.004119127986284551
33132,2024-03-21 09:34:54,0.0034729343929232382
33133,2024-03-20 08:20:51,0.002218670846570382
33134,2024-03-20 07:16:49,0.001828974671992048
33135,2024-03-20 10:56:31,0.0017646042760186488
33136,2024-03-20 11:22:59,0.001315575677776198
33137,2024-03-20 08:43:54,0.0012902688907729463
33138,2024-03-21 09:20:02,0.0010956787324617285
33139,2024-03-20 11:12:39,0.001115597162952066
33140,2024-03-20 09:41:13,0.0010301788264639683
33141,2024-03-21 09:46:22,0.000926251841138041
33142,2024-03-20 11:51:24,0.0008580194765145241
33143,2024-03-20 09:43:20,0.0008584823553866402
33144,2024-03-20 09:46:29,0.0008375353859152062
33145,2024-03-20 09:44:54,0.000832727884725041
33146,2024-03-20 05:54:42,0.0008492026628561042
33147,2024-03-20 11:47:18,0.000808040071661047
33148,2024-03-20 11:33:05,0.0007894995307045391
33149,2024-03-21 08:59:53,0.0007250815141290851
33150,2024-03-20 09:47:09,0.0007640492962941098
33151,2024-03-21 09:07:37,0.0006888274384226309
33152,2024-03-20 09:44:48,0.0006372102452504446
33153,2024-03-21 07:18:27,0.0005886362913582456
33154,2024-03-21 07:47:34,0.0005801767324980275
33155,2024-03-20 09:47:53,0.0006181072958783809
33156,2024-03-20 09:07:35,0.0006031030137473846
33157,2024-03-20 08:27:35,0.0005503679619399398
33158,2024-03-21 07:16:06,0.0005026921496447828
33159,2024-03-20 11:44:20,0.0005262195105835755
33160,2024-03-20 11:50:35,0.0005103410978911877
33161,2024-03-20 08:15:11,0.0005159699643186935
33162,2024-03-20 04:03:02,0.0005067075727905743
33163,2024-03-20 11:48:49,0.0004593069881020689
33164,2024-03-21 07:19:00,0.0004337746775160625
33165,2024-03-20 11:07:05,0.0004548203818189192
33166,2024-03-20 11:54:14,0.00044908825818529426
33167,2024-03-20 11:54:09,0.00044229561817236263
33168,2024-03-20 11:18:41,0.00044091832486520884
33169,2024-03-20 11:28:15,0.00039097389803150867
33170,2024-03-20 11:22:27,0.0003892164034240273
33171,2024-03-20 05:04:32,0.00037925181964021393
33172,2024-03-21 07:42:09,0.00034053339169485284
33173,2024-03-20 11:10:10,0.00035355848548942396
33174,2024-03-21 06:42:47,0.0003269505499701413
33175,2024-03-21 08:07:14,0.0003223204069433486
33176,2024-03-21 08:24:39,0.00032153835171947056
33177,2024-03-20 11:11:30,0.0003252394805837177
33178,2024-03-20 11:59:23,0.0003130092067065951
33179,2024-03-20 10:48:01,0.00029809819808470375
33180,2024-03-20 10:33:17,0.0002569812052454343
33181,2024-03-20 07:59:50,0.00026021212263006524
33182,2024-03-21 07:53:36,0.000225624284860344
33183,2024-03-20 07:48:57,0.00022326200121659597
33184,2024-03-21 08:29:46,0.00019726377877989516
33185,2024-03-20 07:07:45,0.00021076579938467767
33186,2024-03-20 03:49:26,0.00017675845562461896
33187,2024-03-21 08:27:28,0.00016076917585973528
33188,2024-03-20 11:41:58,0.00017011369929706253
33189,2024-03-20 07:39:00,0.00017347474842004348
33190,2024-03-20 04:51:30,0.00015010257832774124
33191,2024-03-20 11:45:08,0.00012537379638193508
33192,2024-03-20 09:49:06,0.00012396485211783084
33193,2024-03-20 09:15:04,0.00012079291789626188
33194,2024-03-20 09:53:28,0.00012018752975412964
33195,2024-03-20 12:21:26,0.0001017573962757874
33196,2024-03-21 08:17:13,8.09024221427805e-05
33197,2024-03-21 07:23:39,8.107937897496496e-05
33198,2024-03-20 08:04:21,8.673737421002174e-05
33199,2024-03-20 10:05:17,6.17145795640348e-05
33200,2024-03-20 10:02:42,5.4942870744744974e-05
33201,2024-03-20 13:18:42,5.094861557308255e-05
33202,2024-03-20 10:36:29,5.139624104908685e-05
33203,2024-03-20 11:30:35,5.148909982855689e-05
33204,2024-03-20 12:39:36,5.08786981378937e-05
33205,2024-03-20 11:07:56,5.148909982855689e-05
33206,2024-03-20 10:30:51,5.139624104908685e-05
33207,2024-03-20 06:00:55,5.307516642850651e-05
33208,2024-03-11 18:22:28,0.015194423271011843
33209,2024-03-07 18:44:02,0.016342609733852886
33210,2024-03-11 13:14:15,0.01148881698293164
33211,2024-03-06 20:44:47,0.0055703666259912
33212,2024-03-10 11:36:05,0.005009273288722815
33213,2024-03-12 19:51:37,0.004582957477097494
33214,2024-03-09 17:29:10,0.004047827056058994
33215,2024-03-09 17:31:44,0.003400174727089554
33216,2024-03-09 10:49:59,0.00323156300490147
33217,2024-03-06 19:35:58,0.0024659030458528
33218,2024-03-07 19:00:11,0.0021245392654008757
33219,2024-03-14 04:58:10,0.001935143593614864
33220,2024-03-11 07:50:55,0.0016088817062540816
33221,2024-03-11 20:45:47,0.001536254608204941
33222,2024-03-06 16:58:51,0.0016517208377944087
33223,2024-03-12 17:30:39,0.001560756765685131
33224,2024-03-06 20:11:09,0.0016438798926503352
33225,2024-03-10 07:24:41,0.0015906341192825305
33226,2024-03-14 14:38:00,0.0015178704497043388
33227,2024-03-10 15:39:01,0.001355578009041874
33228,2024-03-09 18:42:15,0.001130130824845559
33229,2024-03-09 11:49:01,0.00080596161969206
33230,2024-03-12 11:31:18,0.0007550296259821235
33231,2024-03-06 14:12:00,0.0007832802112711952
33232,2024-03-12 23:11:03,0.0006913096028752629
33233,2024-03-14 12:32:39,0.0006013887096945386
33234,2024-03-10 11:51:19,0.0006339688650466453
33235,2024-03-07 09:42:23,0.0006615673359930927
33236,2024-03-06 15:36:18,0.000568063095588399
33237,2024-03-08 15:41:59,0.00047932308981929575
33238,2024-03-14 17:06:17,0.0004595498438327676
33239,2024-03-14 17:57:56,0.00046257108329735274
33240,2024-03-06 13:52:33,0.0004994647196123961
33241,2024-03-06 17:26:43,0.0004934299426074563
33242,2024-03-06 18:24:47,0.0004918996852005563
33243,2024-03-07 18:49:34,0.0004902782920155866
33244,2024-03-06 20:35:06,0.0004931639677951006
33245,2024-03-07 07:22:52,0.0004776075170250005
33246,2024-03-06 12:55:34,0.0004325004837316679
33247,2024-03-14 17:17:12,0.000382958203193973
33248,2024-03-12 18:16:13,0.000385408394112078
33249,2024-03-12 20:07:07,0.0003816328350145426
33250,2024-03-13 22:06:34,0.0003735678524007006
33251,2024-03-09 17:03:11,0.00039867247576261266
33252,2024-03-07 06:26:59,0.0003937383036308623
33253,2024-03-07 08:00:25,0.0003322465272864447
33254,2024-03-06 22:01:39,0.0003309849122026634
33255,2024-03-06 16:03:35,0.00033120594276353727
33256,2024-03-06 20:29:25,0.00032877597853006704
33257,2024-03-09 19:24:35,0.00032255172435527994
33258,2024-03-07 04:23:15,0.0003333445040374271
33259,2024-03-14 17:28:59,0.0003063665625551784
33260,2024-03-14 17:45:46,0.00030838072219823516
33261,2024-03-14 07:37:03,0.00018241775219873495
33262,2024-03-07 09:16:02,0.0001783298871539204
33263,2024-03-06 21:33:04,0.00016539329002581766
33264,2024-03-06 20:31:45,0.00016438798926503352
33265,2024-03-14 13:48:07,0.0001504619404785186
33266,2024-03-13 17:37:23,0.00015006718749875072
33267,2024-03-10 18:38:43,0.00015868757713820495
33268,2024-03-14 15:35:16,0.00015349757604700244
33269,2024-03-14 15:25:47,0.00015349757604700244
33270,2024-03-06 12:56:33,0.00016634633989679536
33271,2024-03-06 15:12:17,0.00016615736440716262
33272,2024-03-14 13:58:14,0.0001504619404785186
33273,2024-03-07 21:33:36,0.00016313472076745047
33274,2024-03-09 17:33:17,0.00016191308224235973
33275,2024-03-12 16:10:32,0.00015170753109384604
33276,2024-03-14 10:01:16,0.00014909252823144524
33277,2024-03-07 10:19:28,0.00016538585124549907
33278,2024-03-06 17:04:10,0.00016447664753581876
33279,2024-03-09 10:37:27,0.004362610056616984
33280,2024-03-04 20:52:28,0.0024446492624576833
33281,2024-03-08 11:10:13,0.0016290433858763525
33282,2024-03-07 10:03:44,0.0016280583196606928
33283,2024-03-04 16:22:17,0.001480351046674706
33284,2024-03-08 18:12:57,0.0009618089742537187
33285,2024-03-07 16:50:14,0.0009424718482386457
33286,2024-03-07 10:09:44,0.0008269292562274953
33287,2024-03-04 11:03:53,0.0008422341491425081
33288,2024-03-04 17:05:40,0.0008275928193504495
33289,2024-03-04 14:48:45,0.0007903684652908447
33290,2024-03-08 09:51:31,0.000621213230440488
33291,2024-03-04 16:26:52,0.000561217530139344
33292,2024-03-07 17:43:08,0.0005377786933857159
33293,2024-03-08 18:53:43,0.0005146773475972212
33294,2024-03-07 10:05:30,0.0005163346275884481
33295,2024-03-06 22:17:42,0.0005130266139141283
33296,2024-03-07 17:49:34,0.0005019267804933349
33297,2024-03-08 15:44:41,0.00048408835634810443
33298,2024-03-05 15:53:01,0.0004841402596174375
33299,2024-03-08 17:00:11,0.0004430389549030352
33300,2024-03-06 11:51:11,0.00039374388561420177
33301,2024-03-05 10:52:06,0.00037881506834820205
33302,2024-03-07 10:14:05,0.0003803874578646478
33303,2024-03-05 13:43:33,0.00037426904049266086
33304,2024-03-05 17:05:42,0.0003707786910703591
33305,2024-03-04 10:31:16,0.0003355245132864943
33306,2024-03-06 11:18:01,0.0003295411856891242
33307,2024-03-05 19:18:17,0.0003437913745242628
33308,2024-03-04 15:41:33,0.0003316143276167874
33309,2024-03-04 20:55:03,0.0003259532349943578
33310,2024-03-07 22:20:40,0.00031097854127757984
