,0,1,btc
5438,19390336,193903,67829.93540437038
5439,19390337,193903,67829.93540437038
5440,19390339,193903,67829.93540437038
5441,19390340,193903,67829.93540437038
5442,19390341,193903,67829.93540437038
5443,19390342,193903,67829.93540437038
5444,19390344,193903,67829.93540437038
5445,19390346,193903,67829.93540437038
5446,19390349,193903,67829.93540437038
5447,19390350,193903,67829.93540437038
5448,19390351,193903,67829.93540437038
5449,19390356,193903,67829.93540437038
5450,19390358,193903,67829.93540437038
5451,19390359,193903,67829.93540437038
5452,19390363,193903,67829.93540437038
5453,19390365,193903,67829.93540437038
5454,19390371,193903,67829.93540437038
5455,19390377,193903,67829.93540437038
5456,19390378,193903,67829.93540437038
5457,19390379,193903,67829.93540437038
5458,19390380,193903,67829.93540437038
5459,19390382,193903,67829.93540437038
5460,19390383,193903,67829.93540437038
5461,19390387,193903,67829.93540437038
5462,19390391,193903,67829.93540437038
5463,19390393,193903,67829.93540437038
5464,19390398,193903,67829.93540437038
5465,19390399,193903,67829.93540437038
5466,19390400,193904,67838.55959021444
5467,19390401,193904,67838.55959021444
5468,19390402,193904,67838.55959021444
5469,19390403,193904,67838.55959021444
5470,19390405,193904,67838.55959021444
5471,19390406,193904,67838.55959021444
5472,19390408,193904,67838.55959021444
5473,19390409,193904,67838.55959021444
5474,19390416,193904,67838.55959021444
5475,19390420,193904,67838.55959021444
5476,19390427,193904,67838.55959021444
5477,19390430,193904,67838.55959021444
5478,19390431,193904,67838.55959021444
5479,19390433,193904,67838.55959021444
5480,19390435,193904,67838.55959021444
5481,19390438,193904,67838.55959021444
5482,19390444,193904,67838.55959021444
5483,19390445,193904,67838.55959021444
5484,19390449,193904,67838.55959021444
5485,19390453,193904,67838.55959021444
5486,19390457,193904,67838.55959021444
5487,19390458,193904,67838.55959021444
5488,19390463,193904,67838.55959021444
5489,19390464,193904,67838.55959021444
5490,19390468,193904,67838.55959021444
5491,19390470,193904,67838.55959021444
5492,19390472,193904,67838.55959021444
5493,19390473,193904,67838.55959021444
5494,19390482,193904,67838.55959021444
5495,19390487,193904,67838.55959021444
5496,19390496,193904,67838.55959021444
5497,19390501,193905,67666.20171894656
5498,19390505,193905,67666.20171894656
5499,19390506,193905,67666.20171894656
5500,19390507,193905,67666.20171894656
5501,19390518,193905,67666.20171894656
5502,19390524,193905,67666.20171894656
5503,19390550,193905,67666.20171894656
5504,19390558,193905,67666.20171894656
5505,19390559,193905,67666.20171894656
5506,19390562,193905,67666.20171894656
5507,19390563,193905,67666.20171894656
5508,19390568,193905,67666.20171894656
5509,19390570,193905,67666.20171894656
5510,19390581,193905,67666.20171894656
5511,19390584,193905,67666.20171894656
5512,19390596,193905,67666.20171894656
5513,19390597,193905,67666.20171894656
5514,19390600,193906,67790.32515204468
5515,19390604,193906,67790.32515204468
5516,19390605,193906,67790.32515204468
5517,19390607,193906,67790.32515204468
5518,19390608,193906,67790.32515204468
5519,19390611,193906,67790.32515204468
5520,19390614,193906,67790.32515204468
5521,19390615,193906,67790.32515204468
5522,19390616,193906,67790.32515204468
5523,19390618,193906,67790.32515204468
5524,19390620,193906,67790.32515204468
5525,19390621,193906,67790.32515204468
5526,19390627,193906,67790.32515204468
5527,19390634,193906,67790.32515204468
5528,19390636,193906,67790.32515204468
5529,19390639,193906,67790.32515204468
5530,19390641,193906,67790.32515204468
5531,19390642,193906,67790.32515204468
5532,19390644,193906,67790.32515204468
5533,19390645,193906,67790.32515204468
5534,19390646,193906,67790.32515204468
5535,19390648,193906,67790.32515204468
5536,19390655,193906,67790.32515204468
5537,19390656,193906,67790.32515204468
5538,19390657,193906,67790.32515204468
5539,19390664,193906,67790.32515204468
5540,19390667,193906,67790.32515204468
5541,19390668,193906,67790.32515204468
5542,19390669,193906,67790.32515204468
5543,19390673,193906,67790.32515204468
5544,19390676,193906,67790.32515204468
5545,19390682,193906,67790.32515204468
5546,19390689,193906,67790.32515204468
5547,19390690,193906,67790.32515204468
5548,19390692,193906,67790.32515204468
5549,19390697,193906,67790.32515204468
5550,19390699,193906,67790.32515204468
5551,19390700,193907,67634.69117280442
5552,19390706,193907,67634.69117280442
5553,19390715,193907,67634.69117280442
5554,19390719,193907,67634.69117280442
5555,19390720,193907,67634.69117280442
5556,19390727,193907,67634.69117280442
5557,19390729,193907,67634.69117280442
5558,19390730,193907,67634.69117280442
5559,19390731,193907,67634.69117280442
5560,19390733,193907,67634.69117280442
5561,19390739,193907,67634.69117280442
5562,19390740,193907,67634.69117280442
5563,19390746,193907,67634.69117280442
5564,19390758,193907,67634.69117280442
5565,19390762,193907,67634.69117280442
5566,19390767,193907,67634.69117280442
5567,19390768,193907,67634.69117280442
5568,19390770,193907,67634.69117280442
5569,19390772,193907,67634.69117280442
5570,19390774,193907,67634.69117280442
5571,19390777,193907,67634.69117280442
5572,19390786,193907,67634.69117280442
5573,19390788,193907,67634.69117280442
5574,19390789,193907,67634.69117280442
5575,19390794,193907,67634.69117280442
5576,19390795,193907,67634.69117280442
5577,19390797,193907,67634.69117280442
5578,19391399,193913,67956.9415212462
5579,19391400,193914,68320.16220830618
5580,19391401,193914,68320.16220830618
5581,19391402,193914,68320.16220830618
5582,19391403,193914,68320.16220830618
5583,19391405,193914,68320.16220830618
5584,19391406,193914,68320.16220830618
5585,19391407,193914,68320.16220830618
5586,19391408,193914,68320.16220830618
5587,19391409,193914,68320.16220830618
5588,19391411,193914,68320.16220830618
5589,19391419,193914,68320.16220830618
5590,19391420,193914,68320.16220830618
5591,19391424,193914,68320.16220830618
5592,19391428,193914,68320.16220830618
5593,19391432,193914,68320.16220830618
5594,19391433,193914,68320.16220830618
5595,19391434,193914,68320.16220830618
5596,19391436,193914,68320.16220830618
5597,19391442,193914,68320.16220830618
5598,19391445,193914,68320.16220830618
5599,19391447,193914,68320.16220830618
5600,19391453,193914,68320.16220830618
5601,19391454,193914,68320.16220830618
5602,19391456,193914,68320.16220830618
5603,19391461,193914,68320.16220830618
5604,19391462,193914,68320.16220830618
5605,19391465,193914,68320.16220830618
5606,19391466,193914,68320.16220830618
5607,19391467,193914,68320.16220830618
5608,19391471,193914,68320.16220830618
5609,19391476,193914,68320.16220830618
5610,19391477,193914,68320.16220830618
5611,19391481,193914,68320.16220830618
5612,19391482,193914,68320.16220830618
5613,19391485,193914,68320.16220830618
5614,19391490,193914,68320.16220830618
5615,19391494,193914,68320.16220830618
5616,19391498,193914,68320.16220830618
5617,19391500,193915,67569.5330063772
5618,19391502,193915,67569.5330063772
5619,19391504,193915,67569.5330063772
5620,19391506,193915,67569.5330063772
5621,19391508,193915,67569.5330063772
5622,19391509,193915,67569.5330063772
5623,19391510,193915,67569.5330063772
5624,19391512,193915,67569.5330063772
5625,19391513,193915,67569.5330063772
5626,19391514,193915,67569.5330063772
5627,19391515,193915,67569.5330063772
5628,19391516,193915,67569.5330063772
5629,19391517,193915,67569.5330063772
5630,19391522,193915,67569.5330063772
5631,19391523,193915,67569.5330063772
5632,19391788,193917,67913.82649054006
5633,19391790,193917,67913.82649054006
5634,19391792,193917,67913.82649054006
5635,19391798,193917,67913.82649054006
5636,19391799,193917,67913.82649054006
5637,19391801,193918,68297.39863497297
5638,19391805,193918,68297.39863497297
5639,19391809,193918,68297.39863497297
5640,19391810,193918,68297.39863497297
5641,19391811,193918,68297.39863497297
5642,19391812,193918,68297.39863497297
5643,19391815,193918,68297.39863497297
5644,19391817,193918,68297.39863497297
5645,19391822,193918,68297.39863497297
5646,19391825,193918,68297.39863497297
5647,19391826,193918,68297.39863497297
5648,19391827,193918,68297.39863497297
5649,19391828,193918,68297.39863497297
5650,19391837,193918,68297.39863497297
5651,19391838,193918,68297.39863497297
5652,19391840,193918,68297.39863497297
5653,19391842,193918,68297.39863497297
5654,19391845,193918,68297.39863497297
5655,19391852,193918,68297.39863497297
5656,19391855,193918,68297.39863497297
5657,19391858,193918,68297.39863497297
5658,19391863,193918,68297.39863497297
5659,19391865,193918,68297.39863497297
5660,19391866,193918,68297.39863497297
5661,19391867,193918,68297.39863497297
5662,19391868,193918,68297.39863497297
5663,19391872,193918,68297.39863497297
5664,19391877,193918,68297.39863497297
5665,19391878,193918,68297.39863497297
5666,19391881,193918,68297.39863497297
5667,19391883,193918,68297.39863497297
5668,19391884,193918,68297.39863497297
5669,19391885,193918,68297.39863497297
5670,19391887,193918,68297.39863497297
5671,19391889,193918,68297.39863497297
5672,19391890,193918,68297.39863497297
5673,19391894,193918,68297.39863497297
5674,19391898,193918,68297.39863497297
5675,19392158,193921,68824.96121911211
5676,19392160,193921,68824.96121911211
5677,19392161,193921,68824.96121911211
5678,19392162,193921,68824.96121911211
5679,19392165,193921,68824.96121911211
5680,19392169,193921,68824.96121911211
5681,19392171,193921,68824.96121911211
5682,19392174,193921,68824.96121911211
5683,19392176,193921,68824.96121911211
5684,19392190,193921,68824.96121911211
5685,19392191,193921,68824.96121911211
5686,19392196,193921,68824.96121911211
5687,19392197,193921,68824.96121911211
5688,19392203,193922,68743.96359867713
5689,19392205,193922,68743.96359867713
5690,19392212,193922,68743.96359867713
5691,19392224,193922,68743.96359867713
5692,19392227,193922,68743.96359867713
5693,19392228,193922,68743.96359867713
5694,19392231,193922,68743.96359867713
5695,19392235,193922,68743.96359867713
5696,19392236,193922,68743.96359867713
5697,19392238,193922,68743.96359867713
5698,19392246,193922,68743.96359867713
5699,19392247,193922,68743.96359867713
5700,19392367,193923,68593.27934437487
5701,19392370,193923,68593.27934437487
5702,19392377,193923,68593.27934437487
5703,19392387,193923,68593.27934437487
5704,19392388,193923,68593.27934437487
5705,19392389,193923,68593.27934437487
5706,19392395,193923,68593.27934437487
5707,19392398,193923,68593.27934437487
5708,19392399,193923,68593.27934437487
5709,19392400,193924,68769.17282516933
5710,19392401,193924,68769.17282516933
5711,19392405,193924,68769.17282516933
5712,19392406,193924,68769.17282516933
5713,19392408,193924,68769.17282516933
5714,19392411,193924,68769.17282516933
5715,19392417,193924,68769.17282516933
5716,19392420,193924,68769.17282516933
5717,19392421,193924,68769.17282516933
5718,19392423,193924,68769.17282516933
5719,19392424,193924,68769.17282516933
5720,19392425,193924,68769.17282516933
5721,19392429,193924,68769.17282516933
5722,19392436,193924,68769.17282516933
5723,19392437,193924,68769.17282516933
5724,19392438,193924,68769.17282516933
5725,19392442,193924,68769.17282516933
5726,19392445,193924,68769.17282516933
5727,19392447,193924,68769.17282516933
5728,19392448,193924,68769.17282516933
5729,19392449,193924,68769.17282516933
5730,19392451,193924,68769.17282516933
5731,19392453,193924,68769.17282516933
5732,19392454,193924,68769.17282516933
5733,19392455,193924,68769.17282516933
5734,19392456,193924,68769.17282516933
5735,19392461,193924,68769.17282516933
5736,19392676,193926,68637.72525441188
5737,19392683,193926,68637.72525441188
5738,19392691,193926,68637.72525441188
5739,19392693,193926,68637.72525441188
5740,19392694,193926,68637.72525441188
5741,19392695,193926,68637.72525441188
5742,19392699,193926,68637.72525441188
5743,19392701,193927,69119.51179026529
5744,19392703,193927,69119.51179026529
5745,19392704,193927,69119.51179026529
5746,19392705,193927,69119.51179026529
5747,19392706,193927,69119.51179026529
5748,19392707,193927,69119.51179026529
5749,19392708,193927,69119.51179026529
5750,19392709,193927,69119.51179026529
5751,19392710,193927,69119.51179026529
5752,19392711,193927,69119.51179026529
5753,19392712,193927,69119.51179026529
5754,19392713,193927,69119.51179026529
5755,19392714,193927,69119.51179026529
5756,19392715,193927,69119.51179026529
5757,19392716,193927,69119.51179026529
5758,19392718,193927,69119.51179026529
5759,19392719,193927,69119.51179026529
5760,19392721,193927,69119.51179026529
5761,19392722,193927,69119.51179026529
5762,19392727,193927,69119.51179026529
5763,19392728,193927,69119.51179026529
5764,19392729,193927,69119.51179026529
5765,19392733,193927,69119.51179026529
5766,19392735,193927,69119.51179026529
5767,19392736,193927,69119.51179026529
5768,19392737,193927,69119.51179026529
5769,19392738,193927,69119.51179026529
5770,19392739,193927,69119.51179026529
5771,19392740,193927,69119.51179026529
5772,19392741,193927,69119.51179026529
5773,19392742,193927,69119.51179026529
5774,19392743,193927,69119.51179026529
5775,19392744,193927,69119.51179026529
5776,19392745,193927,69119.51179026529
5777,19392746,193927,69119.51179026529
5778,19392749,193927,69119.51179026529
5779,19392751,193927,69119.51179026529
5780,19392752,193927,69119.51179026529
5781,19392754,193927,69119.51179026529
5782,19392755,193927,69119.51179026529
5783,19392758,193927,69119.51179026529
5784,19392765,193927,69119.51179026529
5785,19392766,193927,69119.51179026529
5786,19392770,193927,69119.51179026529
5787,19392771,193927,69119.51179026529
5788,19392773,193927,69119.51179026529
5789,19392775,193927,69119.51179026529
5790,19392777,193927,69119.51179026529
5791,19392778,193927,69119.51179026529
5792,19394029,193940,68226.9291437954
5793,19394031,193940,68226.9291437954
5794,19394032,193940,68226.9291437954
5795,19394046,193940,68226.9291437954
5796,19394049,193940,68226.9291437954
5797,19394050,193940,68226.9291437954
5798,19394051,193940,68226.9291437954
5799,19394059,193940,68226.9291437954
5800,19394060,193940,68226.9291437954
5801,19394063,193940,68226.9291437954
5802,19394073,193940,68226.9291437954
5803,19394076,193940,68226.9291437954
5804,19394077,193940,68226.9291437954
5805,19394080,193940,68226.9291437954
5806,19394085,193940,68226.9291437954
5807,19394086,193940,68226.9291437954
5808,19394089,193940,68226.9291437954
5809,19394095,193940,68226.9291437954
5810,19394098,193940,68226.9291437954
5811,19394110,193941,68136.91936970259
5812,19394113,193941,68136.91936970259
5813,19394119,193941,68136.91936970259
5814,19394120,193941,68136.91936970259
5815,19396499,193964,68553.80083589032
5816,19396502,193965,68498.10290739147
5817,19396506,193965,68498.10290739147
5818,19396513,193965,68498.10290739147
5819,19396520,193965,68498.10290739147
5820,19396524,193965,68498.10290739147
5821,19396531,193965,68498.10290739147
5822,19396537,193965,68498.10290739147
5823,19396539,193965,68498.10290739147
5824,19396541,193965,68498.10290739147
5825,19396544,193965,68498.10290739147
5826,19396548,193965,68498.10290739147
5827,19396549,193965,68498.10290739147
5828,19396553,193965,68498.10290739147
5829,19396558,193965,68498.10290739147
5830,19396560,193965,68498.10290739147
5831,19396562,193965,68498.10290739147
5832,19396564,193965,68498.10290739147
5833,19396572,193965,68498.10290739147
5834,19396576,193965,68498.10290739147
5835,19396578,193965,68498.10290739147
5836,19396580,193965,68498.10290739147
5837,19396582,193965,68498.10290739147
5838,19396583,193965,68498.10290739147
5839,19396595,193965,68498.10290739147
5840,19396596,193965,68498.10290739147
5841,19396600,193966,68467.28048808551
5842,19396604,193966,68467.28048808551
5843,19396998,193969,68281.05158640833
5844,19397011,193970,67984.62143216738
5845,19397013,193970,67984.62143216738
5846,19397015,193970,67984.62143216738
5847,19397016,193970,67984.62143216738
5848,19397017,193970,67984.62143216738
5849,19397020,193970,67984.62143216738
5850,19397028,193970,67984.62143216738
5851,19397030,193970,67984.62143216738
5852,19397031,193970,67984.62143216738
5853,19397046,193970,67984.62143216738
5854,19397050,193970,67984.62143216738
5855,19397052,193970,67984.62143216738
5856,19397055,193970,67984.62143216738
5857,19397056,193970,67984.62143216738
5858,19397059,193970,67984.62143216738
5859,19397063,193970,67984.62143216738
5860,19397065,193970,67984.62143216738
5861,19397070,193970,67984.62143216738
5862,19397071,193970,67984.62143216738
5863,19397074,193970,67984.62143216738
5864,19397075,193970,67984.62143216738
5865,19397078,193970,67984.62143216738
5866,19397079,193970,67984.62143216738
5867,19397083,193970,67984.62143216738
5868,19397084,193970,67984.62143216738
5869,19397085,193970,67984.62143216738
5870,19397093,193970,67984.62143216738
5871,19397095,193970,67984.62143216738
5872,19397099,193970,67984.62143216738
5873,19397100,193971,68397.1429133114
5874,19397101,193971,68397.1429133114
5875,19397104,193971,68397.1429133114
5876,19397107,193971,68397.1429133114
5877,19397111,193971,68397.1429133114
5878,19397119,193971,68397.1429133114
5879,19397124,193971,68397.1429133114
5880,19397126,193971,68397.1429133114
5881,19397127,193971,68397.1429133114
5882,19397129,193971,68397.1429133114
5883,19397130,193971,68397.1429133114
5884,19397132,193971,68397.1429133114
5885,19397133,193971,68397.1429133114
5886,19397138,193971,68397.1429133114
5887,19397140,193971,68397.1429133114
5888,19397145,193971,68397.1429133114
5889,19397146,193971,68397.1429133114
5890,19397150,193971,68397.1429133114
5891,19397151,193971,68397.1429133114
5892,19397250,193972,68470.53883722988
5893,19397261,193972,68470.53883722988
5894,19397263,193972,68470.53883722988
5895,19397264,193972,68470.53883722988
5896,19397269,193972,68470.53883722988
5897,19397271,193972,68470.53883722988
5898,19397275,193972,68470.53883722988
5899,19397276,193972,68470.53883722988
5900,19397277,193972,68470.53883722988
5901,19397283,193972,68470.53883722988
5902,19397285,193972,68470.53883722988
5903,19397289,193972,68470.53883722988
5904,19397295,193972,68470.53883722988
5905,19397296,193972,68470.53883722988
5906,19397298,193972,68470.53883722988
5907,19397299,193972,68470.53883722988
5908,19397301,193973,68433.02096440732
5909,19397304,193973,68433.02096440732
5910,19397308,193973,68433.02096440732
5911,19397310,193973,68433.02096440732
5912,19397313,193973,68433.02096440732
5913,19397314,193973,68433.02096440732
5914,19397326,193973,68433.02096440732
5915,19397334,193973,68433.02096440732
5916,19397339,193973,68433.02096440732
5917,19397344,193973,68433.02096440732
5918,19397347,193973,68433.02096440732
5919,19397349,193973,68433.02096440732
5920,19397352,193973,68433.02096440732
5921,19397354,193973,68433.02096440732
5922,19397359,193973,68433.02096440732
5923,19397365,193973,68433.02096440732
5924,19397366,193973,68433.02096440732
5925,19397367,193973,68433.02096440732
5926,19397369,193973,68433.02096440732
5927,19397374,193973,68433.02096440732
5928,19397376,193973,68433.02096440732
5929,19397385,193973,68433.02096440732
5930,19397392,193973,68433.02096440732
5931,19397393,193973,68433.02096440732
5932,19397395,193973,68433.02096440732
5933,19397397,193973,68433.02096440732
5934,19397399,193973,68433.02096440732
5935,19397401,193974,68473.66812579022
5936,19397402,193974,68473.66812579022
5937,19397408,193974,68473.66812579022
5938,19397412,193974,68473.66812579022
5939,19397420,193974,68473.66812579022
5940,19397425,193974,68473.66812579022
5941,19397426,193974,68473.66812579022
5942,19397427,193974,68473.66812579022
5943,19397432,193974,68473.66812579022
5944,19397434,193974,68473.66812579022
5945,19397436,193974,68473.66812579022
5946,19397444,193974,68473.66812579022
5947,19397446,193974,68473.66812579022
5948,19397451,193974,68473.66812579022
5949,19397452,193974,68473.66812579022
5950,19397456,193974,68473.66812579022
5951,19397457,193974,68473.66812579022
5952,19397458,193974,68473.66812579022
5953,19397460,193974,68473.66812579022
5954,19397463,193974,68473.66812579022
5955,19397465,193974,68473.66812579022
5956,19397470,193974,68473.66812579022
5957,19397472,193974,68473.66812579022
5958,19397476,193974,68473.66812579022
5959,19397477,193974,68473.66812579022
5960,19397484,193974,68473.66812579022
5961,19397486,193974,68473.66812579022
5962,19397487,193974,68473.66812579022
5963,19397491,193974,68473.66812579022
5964,19397494,193974,68473.66812579022
5965,19397497,193974,68473.66812579022
5966,19397509,193975,68496.66779764708
5967,19397510,193975,68496.66779764708
5968,19397512,193975,68496.66779764708
5969,19397513,193975,68496.66779764708
5970,19397516,193975,68496.66779764708
5971,19397521,193975,68496.66779764708
5972,19397522,193975,68496.66779764708
5973,19397523,193975,68496.66779764708
5974,19397524,193975,68496.66779764708
5975,19397538,193975,68496.66779764708
5976,19397540,193975,68496.66779764708
5977,19397544,193975,68496.66779764708
5978,19397545,193975,68496.66779764708
5979,19397546,193975,68496.66779764708
5980,19397547,193975,68496.66779764708
5981,19397548,193975,68496.66779764708
5982,19397549,193975,68496.66779764708
5983,19397550,193975,68496.66779764708
5984,19397554,193975,68496.66779764708
5985,19397556,193975,68496.66779764708
5986,19397561,193975,68496.66779764708
5987,19397562,193975,68496.66779764708
5988,19397573,193975,68496.66779764708
5989,19397584,193975,68496.66779764708
5990,19397587,193975,68496.66779764708
5991,19397591,193975,68496.66779764708
5992,19397595,193975,68496.66779764708
5993,19397746,193977,68560.99059234107
5994,19397753,193977,68560.99059234107
5995,19397759,193977,68560.99059234107
5996,19397760,193977,68560.99059234107
5997,19397762,193977,68560.99059234107
5998,19397768,193977,68560.99059234107
5999,19397769,193977,68560.99059234107
6000,19397772,193977,68560.99059234107
6001,19397776,193977,68560.99059234107
6002,19397777,193977,68560.99059234107
6003,19397783,193977,68560.99059234107
6004,19397786,193977,68560.99059234107
6005,19397791,193977,68560.99059234107
6006,19397799,193977,68560.99059234107
6007,19397805,193978,68547.07541040274
6008,19397809,193978,68547.07541040274
6009,19397810,193978,68547.07541040274
6010,19397814,193978,68547.07541040274
6011,19397823,193978,68547.07541040274
6012,19397829,193978,68547.07541040274
6013,19397832,193978,68547.07541040274
6014,19397837,193978,68547.07541040274
6015,19397844,193978,68547.07541040274
6016,19397846,193978,68547.07541040274
6017,19397849,193978,68547.07541040274
6018,19397851,193978,68547.07541040274
6019,19397861,193978,68547.07541040274
6020,19397865,193978,68547.07541040274
6021,19397866,193978,68547.07541040274
6022,19397868,193978,68547.07541040274
6023,19397871,193978,68547.07541040274
6024,19397876,193978,68547.07541040274
6025,19397878,193978,68547.07541040274
6026,19397879,193978,68547.07541040274
6027,19397880,193978,68547.07541040274
6028,19397882,193978,68547.07541040274
6029,19397884,193978,68547.07541040274
6030,19397885,193978,68547.07541040274
6031,19398124,193981,68454.23825571682
6032,19398137,193981,68454.23825571682
6033,19398140,193981,68454.23825571682
6034,19398149,193981,68454.23825571682
6035,19398153,193981,68454.23825571682
6036,19398163,193981,68454.23825571682
6037,19398165,193981,68454.23825571682
6038,19398167,193981,68454.23825571682
6039,19398169,193981,68454.23825571682
6040,19398170,193981,68454.23825571682
6041,19398182,193981,68454.23825571682
6042,19398186,193981,68454.23825571682
6043,19398190,193981,68454.23825571682
6044,19398197,193981,68454.23825571682
6045,19398199,193981,68454.23825571682
6046,19398217,193982,68454.23825571682
6047,19398225,193982,68454.23825571682
6048,19398226,193982,68454.23825571682
6049,19398228,193982,68454.23825571682
6050,19398389,193983,68337.35548911331
6051,19398390,193983,68337.35548911331
6052,19398399,193983,68337.35548911331
6053,19398402,193984,68337.35548911331
6054,19398412,193984,68337.35548911331
6055,19398414,193984,68337.35548911331
6056,19398421,193984,68337.35548911331
6057,19398428,193984,68337.35548911331
6058,19398431,193984,68337.35548911331
6059,19398443,193984,68337.35548911331
6060,19398444,193984,68337.35548911331
6061,19398448,193984,68337.35548911331
6062,19398457,193984,68337.35548911331
6063,19398462,193984,68337.35548911331
6064,19398465,193984,68337.35548911331
6065,19398468,193984,68337.35548911331
6066,19398476,193984,68337.35548911331
6067,19398477,193984,68337.35548911331
6068,19398487,193984,68337.35548911331
6069,19398496,193984,68337.35548911331
6070,19398515,193985,68458.70101833322
6071,19398528,193985,68458.70101833322
6072,19398529,193985,68458.70101833322
6073,19398538,193985,68458.70101833322
6074,19398540,193985,68458.70101833322
6075,19398544,193985,68458.70101833322
6076,19398550,193985,68458.70101833322
6077,19398552,193985,68458.70101833322
6078,19398556,193985,68458.70101833322
6079,19398558,193985,68458.70101833322
6080,19398561,193985,68458.70101833322
6081,19398567,193985,68458.70101833322
6082,19398573,193985,68458.70101833322
6083,19398579,193985,68458.70101833322
6084,19398581,193985,68458.70101833322
6085,19398584,193985,68458.70101833322
6086,19398587,193985,68458.70101833322
6087,19398589,193985,68458.70101833322
6088,19398591,193985,68458.70101833322
6089,19398592,193985,68458.70101833322
6090,19398596,193985,68458.70101833322
6091,19398597,193985,68458.70101833322
6092,19398610,193986,68406.67885204336
6093,19398613,193986,68406.67885204336
6094,19398615,193986,68406.67885204336
6095,19398616,193986,68406.67885204336
6096,19398620,193986,68406.67885204336
6097,19398622,193986,68406.67885204336
6098,19398623,193986,68406.67885204336
6099,19398634,193986,68406.67885204336
6100,19398643,193986,68406.67885204336
6101,19398644,193986,68406.67885204336
6102,19398650,193986,68406.67885204336
6103,19398653,193986,68406.67885204336
6104,19398655,193986,68406.67885204336
6105,19398656,193986,68406.67885204336
6106,19398659,193986,68406.67885204336
6107,19398660,193986,68406.67885204336
6108,19398664,193986,68406.67885204336
6109,19398675,193986,68406.67885204336
6110,19398680,193986,68406.67885204336
6111,19398681,193986,68406.67885204336
6112,19398691,193986,68406.67885204336
6113,19398693,193986,68406.67885204336
6114,19398694,193986,68406.67885204336
6115,19398695,193986,68406.67885204336
6116,19398697,193986,68406.67885204336
6117,19398701,193987,68235.83327985603
6118,19398711,193987,68235.83327985603
6119,19398718,193987,68235.83327985603
6120,19398719,193987,68235.83327985603
6121,19398721,193987,68235.83327985603
6122,19398722,193987,68235.83327985603
6123,19398723,193987,68235.83327985603
6124,19398725,193987,68235.83327985603
6125,19398728,193987,68235.83327985603
6126,19398729,193987,68235.83327985603
6127,19398732,193987,68235.83327985603
6128,19398733,193987,68235.83327985603
6129,19398737,193987,68235.83327985603
6130,19398739,193987,68235.83327985603
6131,19398740,193987,68235.83327985603
6132,19398750,193987,68235.83327985603
6133,19398752,193987,68235.83327985603
6134,19398754,193987,68235.83327985603
6135,19398755,193987,68235.83327985603
6136,19398756,193987,68235.83327985603
6137,19398757,193987,68235.83327985603
6138,19398763,193987,68235.83327985603
6139,19398767,193987,68235.83327985603
6140,19398780,193987,68235.83327985603
6141,19398784,193987,68235.83327985603
6142,19398786,193987,68235.83327985603
6143,19398787,193987,68235.83327985603
6144,19398788,193987,68235.83327985603
6145,19398793,193987,68235.83327985603
6146,19398794,193987,68235.83327985603
6147,19398797,193987,68235.83327985603
6148,19398798,193987,68235.83327985603
6149,19398806,193988,68211.57317507216
6150,19398807,193988,68211.57317507216
6151,19398811,193988,68211.57317507216
6152,19398813,193988,68211.57317507216
6153,19398814,193988,68211.57317507216
6154,19398817,193988,68211.57317507216
6155,19398822,193988,68211.57317507216
6156,19398824,193988,68211.57317507216
6157,19398825,193988,68211.57317507216
6158,19398828,193988,68211.57317507216
6159,19398830,193988,68211.57317507216
6160,19398831,193988,68211.57317507216
6161,19398832,193988,68211.57317507216
6162,19398833,193988,68211.57317507216
6163,19398843,193988,68211.57317507216
6164,19398846,193988,68211.57317507216
6165,19398849,193988,68211.57317507216
6166,19398861,193988,68211.57317507216
6167,19398865,193988,68211.57317507216
6168,19398874,193988,68211.57317507216
6169,19398878,193988,68211.57317507216
6170,19398879,193988,68211.57317507216
6171,19398886,193988,68211.57317507216
6172,19398889,193988,68211.57317507216
6173,19398893,193988,68211.57317507216
6174,19398894,193988,68211.57317507216
6175,19398901,193989,68256.96265717423
6176,19398904,193989,68256.96265717423
6177,19398909,193989,68256.96265717423
6178,19398910,193989,68256.96265717423
6179,19398915,193989,68256.96265717423
6180,19398917,193989,68256.96265717423
6181,19398923,193989,68256.96265717423
6182,19398932,193989,68256.96265717423
6183,19398936,193989,68256.96265717423
6184,19398942,193989,68256.96265717423
6185,19398944,193989,68256.96265717423
6186,19398947,193989,68256.96265717423
6187,19398949,193989,68256.96265717423
6188,19398953,193989,68256.96265717423
6189,19398955,193989,68256.96265717423
6190,19398956,193989,68256.96265717423
6191,19398957,193989,68256.96265717423
6192,19398959,193989,68256.96265717423
6193,19398960,193989,68256.96265717423
6194,19398961,193989,68256.96265717423
6195,19398964,193989,68256.96265717423
6196,19398966,193989,68256.96265717423
6197,19398968,193989,68256.96265717423
6198,19398969,193989,68256.96265717423
6199,19398975,193989,68256.96265717423
6200,19398981,193989,68256.96265717423
6201,19398983,193989,68256.96265717423
6202,19398986,193989,68256.96265717423
6203,19398987,193989,68256.96265717423
6204,19398988,193989,68256.96265717423
6205,19398989,193989,68256.96265717423
6206,19399002,193990,68209.2655352485
6207,19399009,193990,68209.2655352485
6208,19399015,193990,68209.2655352485
6209,19399017,193990,68209.2655352485
6210,19399028,193990,68209.2655352485
6211,19399034,193990,68209.2655352485
6212,19399038,193990,68209.2655352485
6213,19399041,193990,68209.2655352485
6214,19399042,193990,68209.2655352485
